backend,case_name,status,reason,dtype,algorithm,mode,k,n,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
npu,q04_k8_max,PASS,ok,uint,gt,max,8,16,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,96,lower-bound,16,lower-bound
npu,q05_k8_max,PASS,ok,uint,gt,max,8,32,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,160,lower-bound,32,lower-bound
npu,q06_k8_max,PASS,ok,uint,gt,max,8,64,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,288,lower-bound,64,lower-bound
npu,q07_k8_max,PASS,ok,uint,gt,max,8,128,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,544,lower-bound,128,lower-bound
npu,q08_k8_max,PASS,ok,uint,gt,max,8,256,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,1056,lower-bound,256,lower-bound
npu,q08_k256_max,PASS,ok,uint,gt,max,256,256,Ground truth end-to-end time (ms),0.05,Ground truth end-to-end time (ms),0.05,Ground truth algorithmic time (ms),0.05,2048,lower-bound,256,lower-bound
npu,q09_k8_max,PASS,ok,uint,gt,max,8,512,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,2080,lower-bound,512,lower-bound
npu,q09_k256_max,PASS,ok,uint,gt,max,256,512,Ground truth end-to-end time (ms),0.054,Ground truth end-to-end time (ms),0.054,Ground truth algorithmic time (ms),0.054,3072,lower-bound,512,lower-bound
npu,q10_k8_max,PASS,ok,uint,gt,max,8,1024,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,4128,lower-bound,1024,lower-bound
npu,q10_k256_max,PASS,ok,uint,gt,max,256,1024,Ground truth end-to-end time (ms),0.057,Ground truth end-to-end time (ms),0.057,Ground truth algorithmic time (ms),0.057,5120,lower-bound,1024,lower-bound
npu,q11_k8_max,PASS,ok,uint,gt,max,8,2048,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,8224,lower-bound,2048,lower-bound
npu,q11_k256_max,PASS,ok,uint,gt,max,256,2048,Ground truth end-to-end time (ms),0.058,Ground truth end-to-end time (ms),0.058,Ground truth algorithmic time (ms),0.058,9216,lower-bound,2048,lower-bound
npu,q12_k8_max,PASS,ok,uint,gt,max,8,4096,Ground truth end-to-end time (ms),0.05,Ground truth end-to-end time (ms),0.05,Ground truth algorithmic time (ms),0.05,16416,lower-bound,4096,lower-bound
npu,q12_k256_max,PASS,ok,uint,gt,max,256,4096,Ground truth end-to-end time (ms),0.063,Ground truth end-to-end time (ms),0.063,Ground truth algorithmic time (ms),0.063,17408,lower-bound,4096,lower-bound
npu,q12_k4096_max,PASS,ok,uint,gt,max,4096,4096,Ground truth end-to-end time (ms),0.085,Ground truth end-to-end time (ms),0.085,Ground truth algorithmic time (ms),0.085,32768,lower-bound,4096,lower-bound
npu,q13_k8_max,PASS,ok,uint,gt,max,8,8192,Ground truth end-to-end time (ms),0.052,Ground truth end-to-end time (ms),0.052,Ground truth algorithmic time (ms),0.052,32800,lower-bound,8192,lower-bound
npu,q13_k256_max,PASS,ok,uint,gt,max,256,8192,Ground truth end-to-end time (ms),0.065,Ground truth end-to-end time (ms),0.065,Ground truth algorithmic time (ms),0.065,33792,lower-bound,8192,lower-bound
npu,q13_k4096_max,PASS,ok,uint,gt,max,4096,8192,Ground truth end-to-end time (ms),0.181,Ground truth end-to-end time (ms),0.181,Ground truth algorithmic time (ms),0.181,49152,lower-bound,8192,lower-bound
npu,q14_k8_max,PASS,ok,uint,gt,max,8,16384,Ground truth end-to-end time (ms),0.051,Ground truth end-to-end time (ms),0.051,Ground truth algorithmic time (ms),0.051,65568,lower-bound,16384,lower-bound
npu,q14_k256_max,PASS,ok,uint,gt,max,256,16384,Ground truth end-to-end time (ms),0.07,Ground truth end-to-end time (ms),0.07,Ground truth algorithmic time (ms),0.07,66560,lower-bound,16384,lower-bound
npu,q14_k4096_max,PASS,ok,uint,gt,max,4096,16384,Ground truth end-to-end time (ms),0.261,Ground truth end-to-end time (ms),0.261,Ground truth algorithmic time (ms),0.261,81920,lower-bound,16384,lower-bound
npu,q15_k8_max,PASS,ok,uint,gt,max,8,32768,Ground truth end-to-end time (ms),0.058,Ground truth end-to-end time (ms),0.058,Ground truth algorithmic time (ms),0.058,131104,lower-bound,32768,lower-bound
npu,q15_k256_max,PASS,ok,uint,gt,max,256,32768,Ground truth end-to-end time (ms),0.079,Ground truth end-to-end time (ms),0.079,Ground truth algorithmic time (ms),0.079,132096,lower-bound,32768,lower-bound
npu,q15_k4096_max,PASS,ok,uint,gt,max,4096,32768,Ground truth end-to-end time (ms),0.397,Ground truth end-to-end time (ms),0.397,Ground truth algorithmic time (ms),0.397,147456,lower-bound,32768,lower-bound
npu,q16_k8_max,PASS,ok,uint,gt,max,8,65536,Ground truth end-to-end time (ms),0.068,Ground truth end-to-end time (ms),0.068,Ground truth algorithmic time (ms),0.068,262176,lower-bound,65536,lower-bound
npu,q16_k256_max,PASS,ok,uint,gt,max,256,65536,Ground truth end-to-end time (ms),0.092,Ground truth end-to-end time (ms),0.092,Ground truth algorithmic time (ms),0.092,263168,lower-bound,65536,lower-bound
npu,q16_k4096_max,PASS,ok,uint,gt,max,4096,65536,Ground truth end-to-end time (ms),0.543,Ground truth end-to-end time (ms),0.543,Ground truth algorithmic time (ms),0.543,278528,lower-bound,65536,lower-bound
npu,q17_k8_max,PASS,ok,uint,gt,max,8,131072,Ground truth end-to-end time (ms),0.09,Ground truth end-to-end time (ms),0.09,Ground truth algorithmic time (ms),0.09,524320,lower-bound,131072,lower-bound
npu,q17_k256_max,PASS,ok,uint,gt,max,256,131072,Ground truth end-to-end time (ms),0.12,Ground truth end-to-end time (ms),0.12,Ground truth algorithmic time (ms),0.12,525312,lower-bound,131072,lower-bound
npu,q17_k4096_max,PASS,ok,uint,gt,max,4096,131072,Ground truth end-to-end time (ms),0.674,Ground truth end-to-end time (ms),0.674,Ground truth algorithmic time (ms),0.674,540672,lower-bound,131072,lower-bound
npu,q17_k131072_max,PASS,ok,uint,gt,max,131072,131072,Ground truth end-to-end time (ms),6.344,Ground truth end-to-end time (ms),6.344,Ground truth algorithmic time (ms),6.344,1048576,lower-bound,131072,lower-bound
npu,q18_k8_max,PASS,ok,uint,gt,max,8,262144,Ground truth end-to-end time (ms),0.135,Ground truth end-to-end time (ms),0.135,Ground truth algorithmic time (ms),0.135,1048608,lower-bound,262144,lower-bound
npu,q18_k256_max,PASS,ok,uint,gt,max,256,262144,Ground truth end-to-end time (ms),0.165,Ground truth end-to-end time (ms),0.165,Ground truth algorithmic time (ms),0.165,1049600,lower-bound,262144,lower-bound
npu,q18_k4096_max,PASS,ok,uint,gt,max,4096,262144,Ground truth end-to-end time (ms),0.838,Ground truth end-to-end time (ms),0.838,Ground truth algorithmic time (ms),0.838,1064960,lower-bound,262144,lower-bound
npu,q18_k131072_max,PASS,ok,uint,gt,max,131072,262144,Ground truth end-to-end time (ms),10.997,Ground truth end-to-end time (ms),10.997,Ground truth algorithmic time (ms),10.997,1572864,lower-bound,262144,lower-bound
npu,q19_k8_max,PASS,ok,uint,gt,max,8,524288,Ground truth end-to-end time (ms),0.202,Ground truth end-to-end time (ms),0.202,Ground truth algorithmic time (ms),0.202,2097184,lower-bound,524288,lower-bound
npu,q19_k256_max,PASS,ok,uint,gt,max,256,524288,Ground truth end-to-end time (ms),0.242,Ground truth end-to-end time (ms),0.242,Ground truth algorithmic time (ms),0.242,2098176,lower-bound,524288,lower-bound
npu,q19_k4096_max,PASS,ok,uint,gt,max,4096,524288,Ground truth end-to-end time (ms),1.009,Ground truth end-to-end time (ms),1.009,Ground truth algorithmic time (ms),1.009,2113536,lower-bound,524288,lower-bound
npu,q19_k131072_max,PASS,ok,uint,gt,max,131072,524288,Ground truth end-to-end time (ms),16.569,Ground truth end-to-end time (ms),16.569,Ground truth algorithmic time (ms),16.569,2621440,lower-bound,524288,lower-bound
npu,q20_k8_max,PASS,ok,uint,gt,max,8,1048576,Ground truth end-to-end time (ms),0.345,Ground truth end-to-end time (ms),0.345,Ground truth algorithmic time (ms),0.345,4194336,lower-bound,1048576,lower-bound
npu,q20_k256_max,PASS,ok,uint,gt,max,256,1048576,Ground truth end-to-end time (ms),0.428,Ground truth end-to-end time (ms),0.428,Ground truth algorithmic time (ms),0.428,4195328,lower-bound,1048576,lower-bound
npu,q20_k4096_max,PASS,ok,uint,gt,max,4096,1048576,Ground truth end-to-end time (ms),1.305,Ground truth end-to-end time (ms),1.305,Ground truth algorithmic time (ms),1.305,4210688,lower-bound,1048576,lower-bound
npu,q20_k131072_max,PASS,ok,uint,gt,max,131072,1048576,Ground truth end-to-end time (ms),22.346,Ground truth end-to-end time (ms),22.346,Ground truth algorithmic time (ms),22.346,4718592,lower-bound,1048576,lower-bound
npu,q21_k8_max,PASS,ok,uint,gt,max,8,2097152,Ground truth end-to-end time (ms),0.632,Ground truth end-to-end time (ms),0.632,Ground truth algorithmic time (ms),0.632,8388640,lower-bound,2097152,lower-bound
npu,q21_k256_max,PASS,ok,uint,gt,max,256,2097152,Ground truth end-to-end time (ms),0.727,Ground truth end-to-end time (ms),0.727,Ground truth algorithmic time (ms),0.727,8389632,lower-bound,2097152,lower-bound
npu,q21_k4096_max,PASS,ok,uint,gt,max,4096,2097152,Ground truth end-to-end time (ms),1.697,Ground truth end-to-end time (ms),1.697,Ground truth algorithmic time (ms),1.697,8404992,lower-bound,2097152,lower-bound
npu,q21_k131072_max,PASS,ok,uint,gt,max,131072,2097152,Ground truth end-to-end time (ms),28.066,Ground truth end-to-end time (ms),28.066,Ground truth algorithmic time (ms),28.066,8912896,lower-bound,2097152,lower-bound
npu,q22_k8_max,PASS,ok,uint,gt,max,8,4194304,Ground truth end-to-end time (ms),1.206,Ground truth end-to-end time (ms),1.206,Ground truth algorithmic time (ms),1.206,16777248,lower-bound,4194304,lower-bound
npu,q22_k256_max,PASS,ok,uint,gt,max,256,4194304,Ground truth end-to-end time (ms),1.278,Ground truth end-to-end time (ms),1.278,Ground truth algorithmic time (ms),1.278,16778240,lower-bound,4194304,lower-bound
npu,q22_k4096_max,PASS,ok,uint,gt,max,4096,4194304,Ground truth end-to-end time (ms),2.416,Ground truth end-to-end time (ms),2.416,Ground truth algorithmic time (ms),2.416,16793600,lower-bound,4194304,lower-bound
npu,q22_k131072_max,PASS,ok,uint,gt,max,131072,4194304,Ground truth end-to-end time (ms),34.975,Ground truth end-to-end time (ms),34.975,Ground truth algorithmic time (ms),34.975,17301504,lower-bound,4194304,lower-bound
npu,q23_k8_max,PASS,ok,uint,gt,max,8,8388608,Ground truth end-to-end time (ms),2.425,Ground truth end-to-end time (ms),2.425,Ground truth algorithmic time (ms),2.425,33554464,lower-bound,8388608,lower-bound
npu,q23_k256_max,PASS,ok,uint,gt,max,256,8388608,Ground truth end-to-end time (ms),2.514,Ground truth end-to-end time (ms),2.514,Ground truth algorithmic time (ms),2.514,33555456,lower-bound,8388608,lower-bound
npu,q23_k4096_max,PASS,ok,uint,gt,max,4096,8388608,Ground truth end-to-end time (ms),3.792,Ground truth end-to-end time (ms),3.792,Ground truth algorithmic time (ms),3.792,33570816,lower-bound,8388608,lower-bound
npu,q23_k131072_max,PASS,ok,uint,gt,max,131072,8388608,Ground truth end-to-end time (ms),40.528,Ground truth end-to-end time (ms),40.528,Ground truth algorithmic time (ms),40.528,34078720,lower-bound,8388608,lower-bound
npu,q24_k8_max,PASS,ok,uint,gt,max,8,16777216,Ground truth end-to-end time (ms),4.741,Ground truth end-to-end time (ms),4.741,Ground truth algorithmic time (ms),4.741,67108896,lower-bound,16777216,lower-bound
npu,q24_k256_max,PASS,ok,uint,gt,max,256,16777216,Ground truth end-to-end time (ms),4.83,Ground truth end-to-end time (ms),4.83,Ground truth algorithmic time (ms),4.83,67109888,lower-bound,16777216,lower-bound
npu,q24_k4096_max,PASS,ok,uint,gt,max,4096,16777216,Ground truth end-to-end time (ms),6.285,Ground truth end-to-end time (ms),6.285,Ground truth algorithmic time (ms),6.285,67125248,lower-bound,16777216,lower-bound
npu,q24_k131072_max,PASS,ok,uint,gt,max,131072,16777216,Ground truth end-to-end time (ms),52.325,Ground truth end-to-end time (ms),52.325,Ground truth algorithmic time (ms),52.325,67633152,lower-bound,16777216,lower-bound
